Campaign_ID,Channel,Start_Date,Impressions,Clicks,Conversions,Cost,Revenue,Age_Group,Gender,Region,Engagement_Rate
C0244,Twitter Ads,2025-01-11 03:00:00,31206,989,974,3891.38,18740.36,26-35,Female,South USA,19.25
C0245,Google Ads,2025-01-11 04:00:00,42106,892,21,4453.25,14729.66,55+,Male,South USA,11.84
C0246,Instagram Ads,2025-01-11 05:00:00,12411,3558,175,5259.83,11584.48,18-25,Male,West USA,37.01
C0247,Google Ads,2025-01-11 06:00:00,3911,1081,155,1327.54,3339.93,18-25,Female,West USA,11.44
C0248,Google Ads,2025-01-11 07:00:00,2734,3631,291,3626.9,3072.13,55+,Female,West USA,22.95
C0249,Instagram Ads,2025-01-11 08:00:00,19227,3629,558,681.32,10093.72,26-35,Female,North USA,40.96
C0250,Google Ads,2025-01-11 09:00:00,9680,901,591,9797.7,14601.3,36-45,Male,South USA,45.78
C0251,Google Ads,2025-01-11 10:00:00,20360,142,178,1229.35,15045.14,36-45,Male,East USA,36.16
C0252,Instagram Ads,2025-01-11 11:00:00,19343,3449,856,2622.32,4595.7,36-45,Female,South USA,21.52
C0253,Facebook Ads,2025-01-11 12:00:00,6759,1877,179,8918.36,2091.98,36-45,Female,South USA,28.64
C0254,Email Campaign,2025-01-11 13:00:00,24078,3301,774,4852.96,7750.77,46-55,Female,South USA,34.52
C0255,Twitter Ads,2025-01-11 14:00:00,36153,449,355,1399.59,18371.63,55+,Male,West USA,43.76
C0256,Twitter Ads,2025-01-11 15:00:00,12111,1667,508,3873.09,10952.81,36-45,Male,North USA,44.44
C0257,Facebook Ads,2025-01-11 16:00:00,38504,1229,469,1202.89,6469.99,18-25,Female,North USA,46.56
C0258,Google Ads,2025-01-11 17:00:00,2802,3059,306,2042.15,6540.39,36-45,Male,West USA,40.55
C0259,Google Ads,2025-01-11 18:00:00,9155,3887,952,567.7,2728.53,36-45,Female,East USA,7.43
C0260,Twitter Ads,2025-01-11 19:00:00,9120,1880,151,4410.36,9517.15,36-45,Male,North USA,37.41
C0261,Twitter Ads,2025-01-11 20:00:00,40384,683,906,8076.03,15848.12,26-35,Female,West USA,40.75
C0262,Twitter Ads,2025-01-11 21:00:00,48025,4627,794,5880.39,19374.32,55+,Female,North USA,43.91
C0263,Google Ads,2025-01-11 22:00:00,48254,3477,746,6083.14,10081.74,26-35,Male,North USA,46.25
C0264,Facebook Ads,2025-01-11 23:00:00,22918,3501,704,2045.81,3427.58,26-35,Female,North USA,25.51
C0265,Twitter Ads,2025-01-12 00:00:00,21445,3285,742,3471.74,13690.71,26-35,Male,West USA,32.79
C0266,Instagram Ads,2025-01-12 01:00:00,31306,2294,62,8460.16,15160.15,46-55,Male,South USA,0.58
C0267,Instagram Ads,2025-01-12 02:00:00,17646,1262,127,924.17,1526.83,26-35,Female,East USA,28.68
C0268,Twitter Ads,2025-01-12 03:00:00,47843,398,374,8586.41,17017.77,36-45,Male,West USA,23.71
C0269,Instagram Ads,2025-01-12 04:00:00,32065,3447,680,4862.72,16603.52,46-55,Female,South USA,48.12
C0270,Facebook Ads,2025-01-12 05:00:00,26199,2039,967,8379.62,9503.57,18-25,Female,South USA,45.1
C0271,Twitter Ads,2025-01-12 06:00:00,42976,888,145,3214.16,11252.41,26-35,Male,North USA,39.9
C0272,Google Ads,2025-01-12 07:00:00,17371,2989,423,3421.49,14296.82,46-55,Male,North USA,2.94
C0273,Instagram Ads,2025-01-12 08:00:00,12835,1477,86,7528.47,13567.29,55+,Male,South USA,20.16
C0274,Twitter Ads,2025-01-12 09:00:00,46936,2049,857,7860.71,429.07,26-35,Female,West USA,34.83
C0275,Facebook Ads,2025-01-12 10:00:00,3049,3372,971,2334.96,2536.46,26-35,Male,East USA,1.58
C0276,Facebook Ads,2025-01-12 11:00:00,32616,977,566,9730.07,3335.55,36-45,Female,West USA,11.87
C0277,Facebook Ads,2025-01-12 12:00:00,39191,3842,27,890.68,15137.95,55+,Male,North USA,44.39
C0278,Email Campaign,2025-01-12 13:00:00,48357,1677,876,731.6,8857.66,46-55,Male,South USA,6.58
C0279,Google Ads,2025-01-12 14:00:00,21932,3239,950,5975.27,10955.5,46-55,Female,South USA,2.66
C0280,Instagram Ads,2025-01-12 15:00:00,30855,2592,412,7241.27,15476.48,36-45,Female,South USA,29.07
C0281,Instagram Ads,2025-01-12 16:00:00,8158,2855,214,9610.82,6885.55,36-45,Male,East USA,47.33
C0282,Google Ads,2025-01-12 17:00:00,44016,2003,508,4079.21,15002.92,36-45,Female,South USA,41.75
C0283,Instagram Ads,2025-01-12 18:00:00,8400,1482,333,301.65,8901.76,55+,Male,North USA,48.74
C0284,Google Ads,2025-01-12 19:00:00,43642,4340,604,6048.82,7605.89,18-25,Male,North USA,37.7
C0285,Email Campaign,2025-01-12 20:00:00,16151,2422,571,2932.48,6727.44,36-45,Male,South USA,21.92
C0286,Twitter Ads,2025-01-12 21:00:00,2154,2656,290,4357.82,19302.4,46-55,Female,South USA,47.34
C0287,Twitter Ads,2025-01-12 22:00:00,5499,1961,175,4910.27,15462.27,36-45,Male,West USA,21.39
C0288,Facebook Ads,2025-01-12 23:00:00,7295,1966,252,691.9,501.9,36-45,Female,West USA,17.57
C0289,Email Campaign,2025-01-13 00:00:00,13183,4147,898,4885.52,19152.57,18-25,Female,South USA,22.46
C0290,Google Ads,2025-01-13 01:00:00,30299,3275,488,4291.88,15531.25,26-35,Male,North USA,40.72
C0291,Facebook Ads,2025-01-13 02:00:00,13874,1198,173,7139.82,3068.58,26-35,Male,West USA,45.89
C0292,Instagram Ads,2025-01-13 03:00:00,33711,1834,333,6474.38,1619.13,26-35,Female,South USA,17.95
C0293,Instagram Ads,2025-01-13 04:00:00,6539,4763,577,1892.9,6233.06,18-25,Female,East USA,23.17
C0294,Google Ads,2025-01-13 05:00:00,43405,3516,560,2101.08,12521.21,36-45,Male,North USA,44.93
C0295,Instagram Ads,2025-01-13 06:00:00,49354,4726,840,2547.51,12369.28,55+,Female,West USA,2.45
C0296,Email Campaign,2025-01-13 07:00:00,3557,780,649,1830.56,5589.42,36-45,Male,West USA,39.22
C0297,Email Campaign,2025-01-13 08:00:00,39360,2170,912,6589.27,8968.93,46-55,Female,North USA,22.77
C0298,Facebook Ads,2025-01-13 09:00:00,17482,4924,643,9944.58,4316.61,46-55,Female,West USA,18.89
C0299,Facebook Ads,2025-01-13 10:00:00,3200,1829,768,6538.48,1106.52,55+,Female,West USA,22.4
C0300,Twitter Ads,2025-01-13 11:00:00,47940,2291,707,6086.48,10387.71,55+,Female,East USA,20.99
C0301,Twitter Ads,2025-01-13 12:00:00,3961,767,217,4128.78,7005.12,18-25,Female,North USA,37.86
C0302,Email Campaign,2025-01-13 13:00:00,47975,1712,324,3160.17,10903.36,18-25,Male,East USA,46.4
C0303,Twitter Ads,2025-01-13 14:00:00,22357,780,313,9115.18,18935.5,26-35,Female,West USA,24.62
C0304,Email Campaign,2025-01-13 15:00:00,12969,1072,910,9691.57,2953.07,36-45,Male,West USA,41.65
C0305,Facebook Ads,2025-01-13 16:00:00,3869,2946,248,4992.92,139.04,55+,Male,East USA,36.62
C0306,Facebook Ads,2025-01-13 17:00:00,47760,2232,736,2937.49,1629.88,46-55,Female,West USA,16.6
C0307,Google Ads,2025-01-13 18:00:00,29643,2563,813,7712.72,9307.9,18-25,Female,East USA,29.41
C0308,Twitter Ads,2025-01-13 19:00:00,25736,2629,233,1367.95,14167.95,18-25,Male,South USA,33.37
C0309,Instagram Ads,2025-01-13 20:00:00,39467,2603,97,7667.6,11657.2,36-45,Male,West USA,1.27
C0310,Twitter Ads,2025-01-13 21:00:00,24328,4492,546,8198.54,9948.4,46-55,Male,West USA,19.86
C0311,Twitter Ads,2025-01-13 22:00:00,26876,3283,438,1292.79,7143.87,55+,Male,North USA,49.63
C0312,Google Ads,2025-01-13 23:00:00,22295,4133,229,9769.77,6268.49,18-25,Female,South USA,31.9
C0313,Google Ads,2025-01-14 00:00:00,4987,3267,284,9855.85,7588.09,55+,Female,West USA,16.78
C0314,Facebook Ads,2025-01-14 01:00:00,23399,3097,656,9370.36,12271.54,55+,Male,East USA,12.58
C0315,Instagram Ads,2025-01-14 02:00:00,47214,3327,963,4985.55,3438.3,55+,Male,North USA,10.55
C0316,Twitter Ads,2025-01-14 03:00:00,34986,2252,754,2498.44,15450.11,26-35,Female,North USA,20.14
C0317,Email Campaign,2025-01-14 04:00:00,21880,1828,986,5840.99,11547.54,36-45,Male,South USA,9.74
C0318,Instagram Ads,2025-01-14 05:00:00,5735,2124,75,4228.34,5456.21,36-45,Male,West USA,6.85
C0319,Facebook Ads,2025-01-14 06:00:00,45064,429,601,2099.19,10072.94,46-55,Female,East USA,18.27
C0320,Twitter Ads,2025-01-14 07:00:00,5555,2586,432,4265.58,19259.3,18-25,Female,West USA,30.39
C0321,Twitter Ads,2025-01-14 08:00:00,42914,1255,264,6655.7,507.78,55+,Female,South USA,7.41
C0322,Twitter Ads,2025-01-14 09:00:00,41818,1990,134,755.59,4070.5,55+,Male,North USA,2.31
C0323,Twitter Ads,2025-01-14 10:00:00,46525,4577,155,3367.51,9022.77,36-45,Female,West USA,1.83
C0324,Twitter Ads,2025-01-14 11:00:00,20830,2285,624,227.06,12804.95,46-55,Male,West USA,13.44
C0325,Facebook Ads,2025-01-14 12:00:00,18429,2417,394,7507.48,4323.34,55+,Female,South USA,9.59
C0326,Instagram Ads,2025-01-14 13:00:00,7893,3721,456,6424.88,18634.94,18-25,Female,West USA,27.01
C0327,Google Ads,2025-01-14 14:00:00,15373,4591,396,673.59,12887.18,46-55,Female,North USA,22.84
C0328,Twitter Ads,2025-01-14 15:00:00,48333,2611,392,9649.14,17560.9,26-35,Female,South USA,16.31
C0329,Twitter Ads,2025-01-14 16:00:00,4436,549,286,275.08,6653.43,36-45,Female,South USA,41.69
C0330,Twitter Ads,2025-01-14 17:00:00,9754,1454,391,5920.11,16596.18,36-45,Female,North USA,25.3
C0331,Twitter Ads,2025-01-14 18:00:00,11677,1393,133,7774.86,7626.56,36-45,Female,North USA,4.67
C0332,Google Ads,2025-01-14 19:00:00,6895,2565,935,7889.57,5129.76,55+,Male,South USA,14.86
C0333,Instagram Ads,2025-01-14 20:00:00,20738,3202,276,391.14,18241.94,26-35,Male,West USA,48.67
C0334,Facebook Ads,2025-01-14 21:00:00,31746,1949,799,9068.83,1935.15,36-45,Female,North USA,48.85
C0335,Twitter Ads,2025-01-14 22:00:00,49404,3275,120,9188.59,18863.49,18-25,Male,South USA,12.81
C0336,Twitter Ads,2025-01-14 23:00:00,33352,4381,390,5635.83,9224.45,18-25,Female,West USA,8.45
C0337,Google Ads,2025-01-15 00:00:00,40790,3299,834,4846.73,19853.25,46-55,Male,South USA,24.83
C0338,Twitter Ads,2025-01-15 01:00:00,42919,1333,610,496.43,10837.93,55+,Female,West USA,24.13
C0339,Email Campaign,2025-01-15 02:00:00,6600,1537,908,5641.44,15174.01,55+,Male,East USA,20.57
C0340,Google Ads,2025-01-15 03:00:00,30124,3452,167,4123.32,240.71,18-25,Male,North USA,26.51
C0341,Instagram Ads,2025-01-15 04:00:00,28643,4130,737,7739.42,9983.67,55+,Female,East USA,11.69
C0342,Google Ads,2025-01-15 05:00:00,41764,352,905,4068.64,14775.32,36-45,Male,South USA,5.83
C0343,Facebook Ads,2025-01-15 06:00:00,10007,118,822,6851.63,15678.26,26-35,Male,West USA,28.57
C0344,Facebook Ads,2025-01-15 07:00:00,46714,2859,557,1059.01,3245.17,46-55,Male,South USA,46.64
C0345,Google Ads,2025-01-15 08:00:00,38410,322,608,1372.88,8437.52,26-35,Female,North USA,6.97
C0346,Twitter Ads,2025-01-15 09:00:00,45080,102,127,1440.12,8439.53,36-45,Female,West USA,35.27
C0347,Twitter Ads,2025-01-15 10:00:00,41447,1359,337,502.98,2162.45,36-45,Female,North USA,21.95
C0348,Google Ads,2025-01-15 11:00:00,9208,4423,969,5436.22,8916.61,36-45,Male,North USA,14.77
C0349,Instagram Ads,2025-01-15 12:00:00,19589,4694,703,7949.98,16161.15,55+,Female,South USA,42.67
C0350,Google Ads,2025-01-15 13:00:00,44484,2668,77,6123.59,6073.6,18-25,Male,North USA,22.88
C0351,Twitter Ads,2025-01-15 14:00:00,18453,1985,443,5770.8,8708.23,26-35,Male,East USA,29.21
C0352,Email Campaign,2025-01-15 15:00:00,37212,1399,368,6822.21,19223.08,26-35,Male,North USA,22.21
C0353,Twitter Ads,2025-01-15 16:00:00,44525,2438,680,3429.47,730.99,36-45,Male,West USA,4.15
C0354,Facebook Ads,2025-01-15 17:00:00,48202,1176,806,3651.44,11871.28,55+,Female,North USA,29.79
C0355,Twitter Ads,2025-01-15 18:00:00,33635,3858,452,3176.99,14894.38,36-45,Female,East USA,21.0
C0356,Facebook Ads,2025-01-15 19:00:00,34828,3281,173,7135.48,15241.56,55+,Male,East USA,4.43
C0357,Twitter Ads,2025-01-15 20:00:00,19711,4910,982,1658.32,14347.17,36-45,Female,North USA,29.83
C0358,Google Ads,2025-01-15 21:00:00,4420,1047,370,179.6,14556.38,26-35,Female,South USA,0.59
C0359,Facebook Ads,2025-01-15 22:00:00,32216,3838,594,5982.15,1274.35,26-35,Male,East USA,10.51
C0360,Email Campaign,2025-01-15 23:00:00,1301,2831,128,9426.69,10729.32,18-25,Female,East USA,39.08
C0361,Instagram Ads,2025-01-16 00:00:00,46236,4107,862,6113.61,15681.08,18-25,Female,North USA,1.99
C0362,Google Ads,2025-01-16 01:00:00,1699,969,204,7840.07,1971.89,55+,Male,South USA,32.37
C0363,Instagram Ads,2025-01-16 02:00:00,1190,193,610,6744.27,339.79,46-55,Female,South USA,47.49
C0364,Email Campaign,2025-01-16 03:00:00,11492,3087,866,4999.49,16309.78,55+,Male,South USA,8.64
C0365,Google Ads,2025-01-16 04:00:00,36743,4755,597,7198.0,14274.66,26-35,Female,South USA,20.91
C0366,Email Campaign,2025-01-16 05:00:00,7102,1875,742,8249.84,8302.91,36-45,Female,West USA,28.82
C0367,Google Ads,2025-01-16 06:00:00,20778,2360,660,2286.08,18813.89,36-45,Female,East USA,22.58
C0368,Instagram Ads,2025-01-16 07:00:00,27641,535,893,3394.5,15355.3,46-55,Male,East USA,31.06
C0369,Facebook Ads,2025-01-16 08:00:00,35584,4400,916,2276.07,19360.43,18-25,Female,South USA,20.26
C0370,Twitter Ads,2025-01-16 09:00:00,33745,3244,250,4549.12,18593.37,26-35,Female,West USA,7.51
C0371,Email Campaign,2025-01-16 10:00:00,24093,3687,518,8856.39,9677.74,18-25,Male,North USA,4.54
C0372,Instagram Ads,2025-01-16 11:00:00,1569,176,675,3484.81,15118.71,26-35,Male,East USA,37.25
C0373,Instagram Ads,2025-01-16 12:00:00,39210,915,574,3775.95,13416.91,36-45,Male,South USA,12.01
C0374,Instagram Ads,2025-01-16 13:00:00,35663,867,151,8610.65,16247.76,55+,Female,West USA,42.39
C0375,Google Ads,2025-01-16 14:00:00,37631,3785,841,5177.97,15775.0,26-35,Female,West USA,37.18
C0376,Facebook Ads,2025-01-16 15:00:00,46681,205,985,5377.72,3149.32,55+,Female,North USA,2.57
C0377,Instagram Ads,2025-01-16 16:00:00,8455,4016,915,8614.97,4751.34,55+,Female,West USA,10.14
C0378,Google Ads,2025-01-16 17:00:00,5014,2973,40,4930.74,5388.06,46-55,Female,North USA,14.67
C0379,Google Ads,2025-01-16 18:00:00,12093,3446,232,6831.5,16388.12,55+,Male,East USA,29.76
C0380,Twitter Ads,2025-01-16 19:00:00,19070,3248,813,902.16,16233.76,46-55,Female,South USA,40.51
C0381,Instagram Ads,2025-01-16 20:00:00,36777,3248,275,1827.39,9957.17,18-25,Male,South USA,3.11
C0382,Google Ads,2025-01-16 21:00:00,17538,1565,291,4073.54,11658.56,26-35,Male,South USA,12.56
C0383,Google Ads,2025-01-16 22:00:00,11729,2687,797,4973.65,16555.75,55+,Male,South USA,18.87
C0384,Email Campaign,2025-01-16 23:00:00,35177,344,390,9659.05,6320.61,46-55,Male,East USA,9.25
C0385,Email Campaign,2025-01-17 00:00:00,46017,2725,565,9707.98,1098.56,18-25,Female,South USA,27.31
C0386,Google Ads,2025-01-17 01:00:00,1784,3949,71,8519.41,9703.67,55+,Male,South USA,23.95
C0387,Facebook Ads,2025-01-17 02:00:00,28751,1505,722,3190.21,18282.97,55+,Female,North USA,15.89
C0388,Email Campaign,2025-01-17 03:00:00,41864,1081,856,9642.08,15830.32,36-45,Female,West USA,25.89
C0389,Twitter Ads,2025-01-17 04:00:00,41328,3908,530,6908.94,7395.68,46-55,Male,South USA,17.86
C0390,Instagram Ads,2025-01-17 05:00:00,13533,241,80,3959.75,1388.95,18-25,Male,North USA,17.23
C0391,Twitter Ads,2025-01-17 06:00:00,41111,992,611,7031.67,12774.7,55+,Male,West USA,13.34
C0392,Instagram Ads,2025-01-17 07:00:00,40974,2499,545,214.4,16706.37,18-25,Female,North USA,27.07
C0393,Google Ads,2025-01-17 08:00:00,6801,4740,149,1504.24,13332.48,26-35,Female,South USA,22.26
C0394,Email Campaign,2025-01-17 09:00:00,20190,3060,325,8305.37,8558.99,55+,Male,East USA,9.9
C0395,Facebook Ads,2025-01-17 10:00:00,39754,2299,349,6473.46,2554.74,36-45,Male,East USA,0.75
C0396,Google Ads,2025-01-17 11:00:00,30592,1569,897,3673.74,18224.41,46-55,Male,North USA,7.63
C0397,Email Campaign,2025-01-17 12:00:00,11647,2800,599,5031.63,5591.57,36-45,Female,West USA,2.24
C0398,Email Campaign,2025-01-17 13:00:00,9716,3105,735,9056.16,4563.31,55+,Male,East USA,21.64
C0399,Instagram Ads,2025-01-17 14:00:00,24355,4958,537,6334.2,16337.94,26-35,Male,West USA,11.33
C0400,Email Campaign,2025-01-17 15:00:00,23009,3474,550,4011.59,19626.28,18-25,Male,East USA,21.08
C0401,Email Campaign,2025-01-17 16:00:00,25376,4819,425,1247.25,13237.19,46-55,Male,West USA,16.54
C0402,Google Ads,2025-01-17 17:00:00,46091,755,476,2972.78,12533.73,55+,Female,North USA,26.95
C0403,Email Campaign,2025-01-17 18:00:00,5780,2868,384,9784.49,6456.67,36-45,Male,West USA,36.22
C0404,Twitter Ads,2025-01-17 19:00:00,3368,142,300,4401.76,506.23,36-45,Male,West USA,24.02
C0405,Instagram Ads,2025-01-17 20:00:00,13039,2411,52,4744.8,3916.78,26-35,Male,North USA,3.19
C0406,Facebook Ads,2025-01-17 21:00:00,7655,1760,873,5011.05,11730.17,55+,Male,East USA,0.97
C0407,Facebook Ads,2025-01-17 22:00:00,41941,4791,896,8846.84,3111.2,55+,Female,North USA,10.74
C0408,Email Campaign,2025-01-17 23:00:00,5495,2324,62,6059.09,17688.33,46-55,Male,West USA,21.31
C0409,Instagram Ads,2025-01-18 00:00:00,11893,2210,797,6952.09,3844.08,18-25,Male,West USA,2.34
C0410,Google Ads,2025-01-18 01:00:00,26547,1057,892,3924.66,10489.88,26-35,Male,North USA,16.45
C0411,Twitter Ads,2025-01-18 02:00:00,23386,660,241,339.42,10289.06,18-25,Female,West USA,44.36
C0412,Instagram Ads,2025-01-18 03:00:00,14403,1430,221,9313.18,12118.52,46-55,Female,North USA,4.59
C0413,Instagram Ads,2025-01-18 04:00:00,33097,1412,17,9493.82,6615.94,46-55,Male,North USA,47.43
C0414,Google Ads,2025-01-18 05:00:00,14121,1921,643,9494.07,17483.33,26-35,Male,North USA,42.85
C0415,Facebook Ads,2025-01-18 06:00:00,11966,3102,492,9439.69,8941.6,36-45,Male,North USA,41.61
C0416,Facebook Ads,2025-01-18 07:00:00,34621,3503,51,8161.66,14033.06,26-35,Male,South USA,43.2
C0417,Google Ads,2025-01-18 08:00:00,29312,2751,342,6861.73,12754.63,46-55,Male,West USA,4.09
C0418,Email Campaign,2025-01-18 09:00:00,23677,1914,242,8452.87,2431.41,36-45,Female,South USA,7.64
C0419,Twitter Ads,2025-01-18 10:00:00,32289,1841,79,6025.44,12490.52,46-55,Female,North USA,6.81
C0420,Facebook Ads,2025-01-18 11:00:00,32024,4801,888,1386.98,11058.98,46-55,Female,North USA,5.65
C0421,Email Campaign,2025-01-18 12:00:00,43675,3908,25,3942.62,17982.22,26-35,Male,West USA,16.45
C0422,Instagram Ads,2025-01-18 13:00:00,5777,2977,78,9714.38,17629.45,55+,Female,South USA,41.53
C0423,Facebook Ads,2025-01-18 14:00:00,30749,3370,62,3543.82,3104.0,36-45,Female,North USA,12.67
C0424,Instagram Ads,2025-01-18 15:00:00,16338,4183,694,8684.89,1725.53,55+,Male,North USA,12.29
C0425,Email Campaign,2025-01-18 16:00:00,3491,845,956,977.45,5962.39,46-55,Male,West USA,33.83
C0426,Google Ads,2025-01-18 17:00:00,28236,657,783,3375.13,19733.6,26-35,Female,East USA,4.94
C0427,Instagram Ads,2025-01-18 18:00:00,49096,3401,388,3541.99,529.32,55+,Female,North USA,18.08
C0428,Facebook Ads,2025-01-18 19:00:00,15599,1041,810,563.45,13490.56,46-55,Male,West USA,14.84
C0429,Instagram Ads,2025-01-18 20:00:00,20508,4123,472,1234.99,12209.42,55+,Female,East USA,42.38
C0430,Instagram Ads,2025-01-18 21:00:00,4051,2396,536,1971.99,12966.91,18-25,Male,South USA,25.77
C0431,Facebook Ads,2025-01-18 22:00:00,49747,1039,791,8386.27,4443.89,46-55,Male,West USA,32.36
C0432,Email Campaign,2025-01-18 23:00:00,22606,1710,688,680.85,4611.68,18-25,Male,South USA,6.54
C0433,Facebook Ads,2025-01-19 00:00:00,22699,1825,72,3022.07,8669.78,18-25,Male,West USA,46.45
C0434,Twitter Ads,2025-01-19 01:00:00,1876,1084,270,151.24,2007.57,26-35,Female,West USA,16.19
C0435,Email Campaign,2025-01-19 02:00:00,33093,1687,509,6971.5,1584.8,55+,Female,West USA,35.37
C0436,Facebook Ads,2025-01-19 03:00:00,5142,4121,130,6222.02,1858.35,46-55,Female,East USA,47.74
C0437,Google Ads,2025-01-19 04:00:00,16202,1436,867,6467.57,11502.29,26-35,Female,North USA,25.48
C0438,Twitter Ads,2025-01-19 05:00:00,40734,3237,249,3775.11,8015.06,18-25,Male,West USA,25.43
C0439,Email Campaign,2025-01-19 06:00:00,8079,761,474,2122.26,5942.97,55+,Female,West USA,5.95
C0440,Twitter Ads,2025-01-19 07:00:00,8987,132,116,7217.19,6384.81,46-55,Male,East USA,19.57
C0441,Instagram Ads,2025-01-19 08:00:00,40567,3514,189,8120.62,4224.94,26-35,Male,East USA,42.64
C0442,Twitter Ads,2025-01-19 09:00:00,29940,1256,25,1429.08,8288.96,18-25,Male,North USA,6.84
C0443,Email Campaign,2025-01-19 10:00:00,38233,3226,364,4893.95,4140.86,55+,Female,West USA,45.88
C0444,Twitter Ads,2025-01-19 11:00:00,18019,160,943,2524.72,13991.12,55+,Female,South USA,33.4
C0445,Twitter Ads,2025-01-19 12:00:00,47185,4028,318,1722.66,2566.26,55+,Male,East USA,21.11
C0446,Instagram Ads,2025-01-19 13:00:00,19077,1643,736,7356.54,18970.02,46-55,Male,West USA,27.37
C0447,Instagram Ads,2025-01-19 14:00:00,27258,371,598,5404.06,1887.4,18-25,Male,South USA,7.61
C0448,Email Campaign,2025-01-19 15:00:00,22136,4176,746,2201.04,18874.87,18-25,Male,East USA,10.95
C0449,Twitter Ads,2025-01-19 16:00:00,9311,3488,614,3134.5,16682.57,36-45,Male,East USA,14.39
C0450,Email Campaign,2025-01-19 17:00:00,18214,2852,190,9668.2,13646.17,26-35,Male,South USA,19.3
C0451,Twitter Ads,2025-01-19 18:00:00,15098,2809,183,8494.36,18254.8,18-25,Male,North USA,45.78
C0452,Instagram Ads,2025-01-19 19:00:00,29251,1254,363,8805.47,2870.45,36-45,Female,South USA,18.44
C0453,Email Campaign,2025-01-19 20:00:00,38945,4505,363,4627.12,3608.66,26-35,Male,West USA,26.24
C0454,Google Ads,2025-01-19 21:00:00,48030,3953,228,6256.88,5117.84,26-35,Female,East USA,8.19
C0455,Google Ads,2025-01-19 22:00:00,26945,1845,664,3798.84,4971.75,36-45,Male,South USA,36.83
C0456,Instagram Ads,2025-01-19 23:00:00,26316,3532,324,823.23,6285.88,46-55,Male,North USA,28.06
C0457,Instagram Ads,2025-01-20 00:00:00,33217,437,443,4040.64,11555.05,36-45,Male,North USA,22.05
C0458,Email Campaign,2025-01-20 01:00:00,9308,109,914,5960.11,660.63,46-55,Female,North USA,47.36
C0459,Instagram Ads,2025-01-20 02:00:00,6949,4244,291,2907.09,7707.22,18-25,Female,North USA,44.54
C0460,Google Ads,2025-01-20 03:00:00,2150,830,268,8487.11,5003.06,26-35,Male,South USA,33.01
C0461,Facebook Ads,2025-01-20 04:00:00,24944,4990,877,1553.45,12171.93,26-35,Male,East USA,46.1
C0462,Google Ads,2025-01-20 05:00:00,35699,1748,568,3702.93,19704.87,26-35,Female,North USA,28.28
C0463,Google Ads,2025-01-20 06:00:00,10204,4328,14,1292.79,10401.33,36-45,Male,East USA,41.36
C0464,Google Ads,2025-01-20 07:00:00,2081,3754,583,4078.08,8571.14,46-55,Female,South USA,20.53
C0465,Email Campaign,2025-01-20 08:00:00,30305,2230,989,444.63,7428.05,26-35,Male,East USA,4.43
C0466,Facebook Ads,2025-01-20 09:00:00,17896,4571,605,2761.87,15720.49,26-35,Male,West USA,49.71
